t,y
0.0,0.0
0.012572656942830588,0.13821610395019776
0.025145313885661175,0.275933865938825
0.037717970828491765,0.41265690516322856
0.05029062777132235,0.5478927553922395
0.06286328471415294,0.6811548029166428
0.07543594165698353,0.8119642013828814
0.08800859859981411,0.9398517559466533
0.1005812555426447,1.064359769304258
0.1131539124854753,1.1850438423101481
0.12572656942830587,1.3014746220685531
0.13829922637113645,1.4132394905945362
0.15087188331396706,1.5199441873746313
0.16344454025679764,1.6212143594183293
0.17601719719962822,1.716697032678132
0.18858985414245882,1.806061999026515
0.2011625110852894,1.8890031133117438
0.21373516802811998,1.9652394953697025
0.2263078249709506,2.0345166322443724
0.23888048191378117,2.096607376263817
0.25145313885661175,2.1513128350299486
0.26402579579944235,2.19846314980734
0.2765984527422729,2.237918159237227
0.2891711096851035,2.2695679457558544
0.3017437666279341,2.2933332625597043
0.31431642357076467,2.309165839432024
0.3268890805135953,2.317048566223641
0.3394617374564259,2.316995553264359
0.35203439439925643,2.309052068467417
0.36460705134208704,2.2932943513766113
0.37717970828491765,2.2698293048918137
0.3897523652277482,2.238794065891837
0.4023250221705788,2.200355456452019
0.4148976791134094,2.154709317825591
0.42747033605623996,2.102079729821046
0.44004299299907057,2.04271811866043
0.4526156499419012,1.9769022568440713
0.46518830688473173,1.9049351589738415
0.47776096382756233,1.827143877898081
0.49033362077039294,1.7438782059350804
0.5029062777132235,1.6555092863069825
0.5154789346560541,1.5624281402706997
0.5280515915988847,1.4650441157654503
0.5406242485417153,1.3637832637065588
0.5531969054845458,1.2590866483410124
0.5657695624273764,1.1514085983407154
0.578342219370207,1.0412149055435265
0.5909148763130376,0.9289809784589402
0.6034875332558682,0.8151899578339845
0.6160601901986988,0.700330801724779
0.6286328471415293,0.5848963476396596
0.64120550408436,0.46938135941033393
0.6537781610271906,0.3542805665078655
0.6663508179700212,0.24008670355012535
0.6789234749128518,0.12728855774656422
0.6914961318556824,0.01636903199483164
0.7040687887985129,-0.09219676871812388
0.7166414457413435,-0.19794342004986243
0.7292141026841741,-0.30041702273253734
0.7417867596270047,-0.39917700141193224
0.7543594165698353,-0.49379785078824856
0.7669320735126659,-0.5838708221596404
0.7795047304554964,-0.6690055437049371
0.792077387398327,-0.7488315681037636
0.8046500443411576,-0.8229998413793324
0.8172227012839882,-0.8911840871604201
0.8297953582268188,-0.9530821008931537
0.8423680151696493,-1.0084169488890073
0.8549406721124799,-1.0569380674713735
0.8675133290553105,-1.0984222578777016
0.8800859859981411,-1.132674572986088
0.8926586429409717,-1.159529092362495
0.9052312998838024,-1.1788495825660203
0.9178039568266328,-1.1905300401029204
0.9303766137694635,-1.1944951148836929
0.9429492707122941,-1.1907004125096234
0.9555219276551247,-1.1791326741938764
0.9680945845979553,-1.1598098336056408
0.9806672415407859,-1.1327809504120623
0.9932398984836164,-1.09812602077981
1.005812555426447,-1.0559556655842053
1.0183852123692776,-1.0064106975569738
1.0309578693121082,-0.9496615690819473
1.0435305262549388,-0.8859077028195341
1.0561031831977694,-0.8153767078037083
1.0686758401406,-0.7383234841076882
1.0812484970834306,-0.6550292196147116
1.0938211540262612,-0.5658002828565689
1.1063938109690916,-0.4709670162931331
1.1189664679119222,-0.37088243479946836
1.1315391248547528,-0.26592083450158677
1.1441117817975834,-0.1564763174560725
1.156684438740414,-0.042961238001311575
1.1692570956832447,0.07419542308253435
1.1818297526260753,0.1945497501824206
1.1944024095689059,0.3176446435479846
1.2069750665117365,0.44301162215816825
1.219547723454567,0.5701726716371149
1.2321203803973977,0.698642129919633
1.244693037340228,0.8279286032173439
1.2572656942830587,0.957536904716926
1.2698383512258893,1.0869700083520437
1.28241100816872,1.2157310099309946
1.2949836651115505,1.3433250878730294
1.307556322054381,1.4692614558078358
1.3201289789972117,1.5930552993247935
1.3327016359400423,1.714229689221249
1.345274292882873,1.8323174636918187
1.3578469498257035,1.946863072023476
1.3704196067685341,2.0574243725132106
1.3829922637113647,2.1635743775058573
1.3955649206541951,2.264902938658609
1.4081375775970257,2.361018365774842
1.4207102345398563,2.451548972812269
1.433282891482687,2.5361445449581783
1.4458555484255176,2.6144777209762635
1.4584282053683482,2.6862452853642873
1.4710008623111788,2.751169365218101
1.4835735192540094,2.808998527073964
1.49614617619684,2.8595087693962453
1.5087188331396706,2.9025044067898165
1.5212914900825012,2.9378188424441674
1.5338641470253318,2.9653152257578257
1.5464368039681622,2.984886992545198
1.5590094609109928,2.996458285691836
1.5715821178538234,2.999984254596372
1.584154774796654,2.9954512322162263
1.5967274317394846,2.982876789017683
1.6093000886823152,2.9623096636172157
1.6218727456251458,2.9338295703880566
1.6344454025679764,2.897546884792028
1.647018059510807,2.8536022076796996
1.6595907164536376,2.80216581028004
1.6721633733964683,2.7434369620720678
1.6847360303392986,2.677643144193637
1.6973086872821292,2.6050391514946964
1.7098813442249599,2.525906086782248
1.7224540011677905,2.4405502512300843
1.735026658110621,2.3493019353365816
1.7475993150534517,2.2525141152067403
1.7601719719962823,2.150561059308588
1.7727446289391129,2.043836851207774
1.7853172858819435,1.9327538341160677
